CNN,Active,X,Y,GISObjectID,Latitude,Longitude,DateInsert,DateUpdate,streetname,cross_street
27240000,1,5994418.832,2110757.904,305887,37.77541789,-122.4628048,00:00.0,00:00.0,05TH AVE,CABRILLO ST
27239000,1,5994441.121,2110153.534,305886,37.77375974,-122.4626838,00:00.0,00:00.0,05TH AVE,FULTON ST
27196000,1,5994533.468,2107365.522,305847,37.76610991,-122.4621621,00:00.0,00:00.0,05TH AVE,LINCOLN WAY
27085000,1,5994545.357,2107019.952,305747,37.76516175,-122.4620959,00:00.0,00:00.0,05TH AVE,HUGO ST
27083000,1,5994557.104,2106678.477,305745,37.76422482,-122.4620305,00:00.0,00:00.0,05TH AVE,IRVING ST
27075000,1,5994580.452,2105999.811,305737,37.76236273,-122.4619006,00:00.0,00:00.0,05TH AVE,JUDAH ST \ PARNASSUS AVE
27074000,1,5994603.908,2105320.628,305736,37.76049922,-122.4617702,00:00.0,00:00.0,05TH AVE,KIRKHAM ST
50578000,1,5994993.868,2104889.665,308148,37.75933834,-122.4603903,00:00.0,00:00.0,05TH AVE,END
30739000,1,6010299.518,2113551.92,306767,37.78399147,-122.4080665,00:00.0,00:00.0,05TH ST,CYRIL MAGNIN ST \ MARKET ST
24888000,1,6010464.742,2113380.085,303933,37.7835289,-122.4074828,00:00.0,00:00.0,05TH ST,STEVENSON ST
24885000,1,6010549.137,2113292.077,303930,37.78329198,-122.4071846,00:00.0,00:00.0,05TH ST,MINT PLZ
24884000,1,6010596.956,2113242.212,303929,37.78315774,-122.4070157,00:00.0,00:00.0,05TH ST,JESSIE ST
24634000,1,6010748.741,2113083.929,303753,37.78273162,-122.4064794,00:00.0,00:00.0,05TH ST,MISSION ST
24633000,1,6010903.868,2112922.163,303752,37.78229613,-122.4059313,00:00.0,00:00.0,05TH ST,MINNA ST
23945000,1,6011035.486,2112784.321,303182,37.781925,-122.4054663,00:00.0,00:00.0,05TH ST,NATOMA ST
23944000,1,6011186.314,2112626.28,303181,37.78149949,-122.4049333,00:00.0,00:00.0,05TH ST,HOWARD ST
23940000,1,6011336.22,2112469.206,303178,37.78107658,-122.4044037,00:00.0,00:00.0,05TH ST,TEHAMA ST
23939000,1,6011472.923,2112328.922,303177,37.78069904,-122.4039209,00:00.0,00:00.0,05TH ST,CLEMENTINA ST
23937000,1,6011623.907,2112167.761,303175,37.78026496,-122.4033872,00:00.0,00:00.0,05TH ST,FOLSOM ST
23935000,1,6011778.609,2112005.661,303173,37.77982851,-122.4028406,00:00.0,00:00.0,05TH ST,SHIPLEY ST
54069000,1,6011817.265,2111965.157,309775,37.77971945,-122.402704,00:00.0,00:00.0,05TH ST,JENNIFER PL
54067000,1,6011869.59,2111910.329,309773,37.77957183,-122.4025192,00:00.0,00:00.0,05TH ST,SCOTT ALY
23910000,1,6011909.689,2111868.313,303150,37.7794587,-122.4023775,00:00.0,00:00.0,05TH ST,CLARA ST
23908000,1,6012060.892,2111709.88,303149,37.77903212,-122.4018433,00:00.0,00:00.0,05TH ST,HARRISON ST \ I-80 W OFF RAMP
30009000,1,6012211.237,2111552.478,306679,37.77860832,-122.4013121,00:00.0,00:00.0,05TH ST,PERRY ST
23889000,1,6012498.345,2111251.893,303138,37.777799,-122.4002978,00:00.0,00:00.0,05TH ST,BRYANT ST \ I-80 E ON RAMP
23888000,1,6012649.828,2111093.3,303137,37.77737198,-122.3997626,00:00.0,00:00.0,05TH ST,WELSH ST
23887000,1,6012934.907,2110794.841,303136,37.77656837,-122.3987554,00:00.0,00:00.0,05TH ST,BRANNAN ST
23824000,1,6013157.387,2110561.917,303085,37.77594121,-122.3979695,00:00.0,00:00.0,05TH ST,BLUXOME ST
23823000,1,6013373.416,2110335.749,303084,37.77533223,-122.3972063,00:00.0,00:00.0,05TH ST,TOWNSEND ST
23819000,1,6013640.909,2110055.659,303080,37.77457805,-122.3962613,00:00.0,00:00.0,05TH ST,I-280 N OFF RAMP \ I-280 S ON RAMP \ KING ST
23818000,1,6013834.723,2109852.438,303079,37.77403084,-122.3955767,00:00.0,00:00.0,05TH ST,BERRY ST
34056000,1,6021299.823,2127013.099,307548,37.82156261,-122.3709402,00:00.0,00:00.0,05TH TI ST,AVENUE D
34054000,1,6022083.507,2127410.564,307546,37.82269695,-122.368255,00:00.0,00:00.0,05TH TI ST,AVENUE H
34053000,1,6022747.184,2127809.453,307545,37.82382857,-122.3659852,00:00.0,00:00.0,05TH TI ST,AVENUE M
34052000,1,6023211.476,2128059.073,307544,37.82453938,-122.3643953,00:00.0,00:00.0,05TH TI ST,AVENUE N
51427000,1,5993936.45,2115487.957,308879,37.78837755,-122.464817,00:00.0,00:00.0,06TH AVE,END
27598000,1,5993959.088,2114865.744,306231,37.78667042,-122.4646935,00:00.0,00:00.0,06TH AVE,LAKE ST
27596000,1,5993981.32,2114254.705,306229,37.78499396,-122.4645722,00:00.0,00:00.0,06TH AVE,CALIFORNIA ST
27597000,1,5993985.778,2114181.004,306230,37.78479185,-122.4645514,00:00.0,00:00.0,06TH AVE,CORNWALL ST
27286000,1,5994008.132,2113506.057,305933,37.78293992,-122.464425,00:00.0,00:00.0,06TH AVE,CLEMENT ST
27284000,1,5994035.593,2112805.844,305931,37.78101891,-122.4642792,00:00.0,00:00.0,06TH AVE,GEARY BLVD
27275000,1,5994059.633,2112103.088,305922,37.77909071,-122.464145,00:00.0,00:00.0,06TH AVE,ANZA ST
27271000,1,5994084.277,2111426.631,305918,37.77723476,-122.4640106,00:00.0,00:00.0,06TH AVE,BALBOA ST
27270000,1,5994109.051,2110746.579,305917,37.77536895,-122.4638755,00:00.0,00:00.0,06TH AVE,CABRILLO ST
27255000,1,5994132.22,2110110.597,305902,37.77362405,-122.4637492,00:00.0,00:00.0,06TH AVE,FULTON ST
27087000,1,5994223.537,2107352.647,305749,37.76605671,-122.4632332,00:00.0,00:00.0,06TH AVE,LINCOLN WAY
27086000,1,5994235.354,2107009.146,305748,37.76511423,-122.4631674,00:00.0,00:00.0,06TH AVE,HUGO ST
27084000,1,5994247.096,2106667.858,305746,37.76417781,-122.463102,00:00.0,00:00.0,06TH AVE,IRVING ST
27078000,1,5994270.443,2105989.205,305740,37.76231576,-122.462972,00:00.0,00:00.0,06TH AVE,JUDAH ST
27077000,1,5994293.809,2105310.022,305739,37.76045224,-122.4628419,00:00.0,00:00.0,06TH AVE,KIRKHAM ST
27076000,1,5994302.792,2105048.895,305738,37.75973577,-122.4627919,00:00.0,00:00.0,06TH AVE,LOCKSLEY AVE
24922000,1,6009643.431,2112923.987,303961,37.78223056,-122.410292,00:00.0,00:00.0,06TH ST,GOLDEN GATE AVE \ MARKET ST \ TAYLOR ST
24295000,1,6009812.896,2112747.08,303496,37.78175431,-122.4096933,00:00.0,00:00.0,06TH ST,STEVENSON ST
24294000,1,6009939.641,2112614.768,303495,37.78139812,-122.4092454,00:00.0,00:00.0,06TH ST,JESSIE ST
24293000,1,6010091.562,2112456.175,303494,37.78097117,-122.4087087,00:00.0,00:00.0,06TH ST,MISSION ST
24285000,1,6010246.631,2112294.296,303486,37.78053537,-122.4081608,00:00.0,00:00.0,06TH ST,MINNA ST
24282000,1,6010379.482,2112155.61,303483,37.78016201,-122.4076914,00:00.0,00:00.0,06TH ST,NATOMA ST
23946000,1,6010530.038,2111998.442,303183,37.77973889,-122.4071595,00:00.0,00:00.0,06TH ST,HOWARD ST
24280000,1,6010680.403,2111840.874,303481,37.77931466,-122.4066282,00:00.0,00:00.0,06TH ST,TEHAMA ST
23943000,1,6010812.103,2111702.741,303180,37.77894275,-122.4061629,00:00.0,00:00.0,06TH ST,CLEMENTINA ST
23941000,1,6010967.083,2111540.191,303179,37.77850509,-122.4056153,00:00.0,00:00.0,06TH ST,FOLSOM ST
23933000,1,6011121.835,2111378.205,303171,37.77806897,-122.4050685,00:00.0,00:00.0,06TH ST,SHIPLEY ST
23922000,1,6011252.882,2111241.032,303161,37.77769965,-122.4046055,00:00.0,00:00.0,06TH ST,CLARA ST
23919000,1,6011404.38,2111082.452,303158,37.77727269,-122.4040703,00:00.0,00:00.0,06TH ST,HARRISON ST
23916000,1,6011602.376,2110875.201,303155,37.77671469,-122.4033707,00:00.0,00:00.0,06TH ST,AHERN WAY
23897000,1,6011842.018,2110624.357,303143,37.77603931,-122.4025241,00:00.0,00:00.0,06TH ST,BRYANT ST
23890000,1,6012278.643,2110167.323,303139,37.77480876,-122.4009816,00:00.0,00:00.0,06TH ST,BRANNAN ST \ I-280 NORTHBOUND \ I-280 SOUTHBOUND
23886000,1,6012496.384,2109939.404,303135,37.77419509,-122.4002123,00:00.0,00:00.0,06TH ST,BLUXOME ST
23855000,1,6012716.955,2109708.523,303110,37.77357344,-122.3994331,00:00.0,00:00.0,06TH ST,TOWNSEND ST
23852000,1,6012957.012,2109454.561,303107,37.7728895,-122.3985849,00:00.0,00:00.0,06TH ST,END
23795000,1,6013178.938,2109225.141,303058,37.77227192,-122.3978011,00:00.0,00:00.0,06TH ST,BERRY ST
34062000,1,6021921.269,2127731.508,307554,37.8235693,-122.3688388,00:00.0,00:00.0,06TH TI ST,AVENUE H
34063000,1,6022185.17,2127897.507,307555,37.82403956,-122.3679367,00:00.0,00:00.0,06TH TI ST,AVENUE I
34064000,1,6022592.559,2128106.664,307556,37.82463618,-122.366541,00:00.0,00:00.0,06TH TI ST,AVENUE M
51426000,1,5993628.895,2115451.033,308878,37.78825843,-122.4658784,00:00.0,00:00.0,07TH AVE,END
27600000,1,5993650.524,2114856.524,306233,37.78662731,-122.4657603,00:00.0,00:00.0,07TH AVE,LAKE ST
27593000,1,5993673.941,2114209.648,306226,37.78485252,-122.4656323,00:00.0,00:00.0,07TH AVE,CALIFORNIA ST \ CORNWALL ST
27287000,1,5993699.367,2113494.712,305934,37.78289097,-122.4654924,00:00.0,00:00.0,07TH AVE,CLEMENT ST
27285000,1,5993724.955,2112792.907,305932,37.78096548,-122.4653529,00:00.0,00:00.0,07TH AVE,GEARY BLVD
27276000,1,5993751.343,2112092.025,305923,37.77904257,-122.4652107,00:00.0,00:00.0,07TH AVE,ANZA ST
27274000,1,5993778.231,2111415.038,305921,37.77718529,-122.4650685,00:00.0,00:00.0,07TH AVE,BALBOA ST
27273000,1,5993800.493,2110735.568,305920,37.77532093,-122.4649421,00:00.0,00:00.0,07TH AVE,CABRILLO ST
27272000,1,5993824.173,2110067.78,305919,37.77348873,-122.4648117,00:00.0,00:00.0,07TH AVE,FULTON ST
33561000,1,5993911.747,2107364.693,307330,37.76607182,-122.4643125,00:00.0,00:00.0,07TH AVE,LINCOLN WAY
27195000,1,5993893.682,2107495.529,305846,37.76643002,-122.4643844,00:00.0,00:00.0,07TH AVE,MARTIN LUTHER KING JR DR
27152000,1,5993915.43,2107324.919,305807,37.76596282,-122.4642968,00:00.0,00:00.0,07TH AVE,LINCOLN WAY
27151000,1,5993925.764,2106998.355,305806,37.76506676,-122.4642374,00:00.0,00:00.0,07TH AVE,HUGO ST
27149000,1,5993937.499,2106657.253,305804,37.76413086,-122.464172,00:00.0,00:00.0,07TH AVE,IRVING ST
27143000,1,5993960.846,2105978.613,305798,37.76226883,-122.464042,00:00.0,00:00.0,07TH AVE,JUDAH ST
27141000,1,5993984.211,2105299.434,305796,37.76040533,-122.4639119,00:00.0,00:00.0,07TH AVE,KIRKHAM ST
27104000,1,5994007.623,2104618.921,305764,37.75853817,-122.4637815,00:00.0,00:00.0,07TH AVE,LAWTON ST \ WARREN DR
27101000,1,5994030.954,2103940.753,305761,37.75676409,-122.4636577,00:00.0,00:00.0,07TH AVE,MORAGA ST
27046000,1,5994023.552,2103252.793,305719,37.75478805,-122.4636273,00:00.0,00:00.0,07TH AVE,LAGUNA HONDA BLVD \ NORIEGA ST
30742000,1,6008988.897,2112299.26,306770,37.7804785,-122.4125123,00:00.0,00:00.0,07TH ST,CHARLES J BRENHAM PL \ MARKET ST
24319000,1,6009152.633,2112123.778,303518,37.78000586,-122.4119334,00:00.0,00:00.0,07TH ST,ODD FELLOWS WAY \ STEVENSON ST
24315000,1,6009434.756,2111828.776,303515,37.77921167,-122.4109366,00:00.0,00:00.0,07TH ST,MISSION ST
24291000,1,6009586.197,2111670.421,303492,37.77878536,-122.4104015,00:00.0,00:00.0,07TH ST,MINNA ST
24289000,1,6009717.309,2111533.323,303490,37.77841627,-122.4099382,00:00.0,00:00.0,07TH ST,NATOMA ST
24265000,1,6009873.324,2111370.185,303470,37.77797707,-122.409387,00:00.0,00:00.0,07TH ST,HOWARD ST
24262000,1,6010310.599,2110912.947,303467,37.77674609,-122.4078421,00:00.0,00:00.0,07TH ST,FOLSOM ST
24257000,1,6010466.952,2110749.457,303465,37.77630594,-122.4072897,00:00.0,00:00.0,07TH ST,CLEVELAND ST
23929000,1,6010748.214,2110455.354,303167,37.77551414,-122.406296,00:00.0,00:00.0,07TH ST,HARRISON ST
50078000,1,6010989.423,2110203.133,307793,37.77483509,-122.4054438,00:00.0,00:00.0,07TH ST,I-80 E OFF RAMP
50079000,1,6011145.992,2110039.416,307794,37.77439431,-122.4048907,00:00.0,00:00.0,07TH ST,I-80 E OFF RAMP
23875000,1,6011186.233,2109997.339,303127,37.77428103,-122.4047485,00:00.0,00:00.0,07TH ST,BRYANT ST
23856000,1,6011623.117,2109540.51,303111,37.77305109,-122.4032051,00:00.0,00:00.0,07TH ST,BRANNAN ST
23854000,1,6012061.427,2109082.189,303109,37.77181711,-122.4016567,00:00.0,00:00.0,07TH ST,TOWNSEND ST
23853000,1,6012302.726,2108829.874,303108,37.77113777,-122.4008043,00:00.0,00:00.0,07TH ST,KING ST
23851000,1,6012523.947,2108598.603,303106,37.77051509,-122.4000228,00:00.0,00:00.0,07TH ST,BERRY ST
23847000,1,6012800.527,2108307.904,303103,37.76973232,-122.3990457,00:00.0,00:00.0,07TH ST,CHANNEL ST
34186000,1,6012921.752,2108181.084,307678,37.76939085,-122.3986175,00:00.0,00:00.0,07TH ST,MISSION BAY DR
23791000,1,6013045.826,2108051.285,303056,37.76904136,-122.3981792,00:00.0,00:00.0,07TH ST,HOOPER ST
23790000,1,6013260.079,2107827.241,303055,37.76843812,-122.3974224,00:00.0,00:00.0,07TH ST,IRWIN ST
23789000,1,6013477.788,2107599.584,303054,37.76782514,-122.3966534,00:00.0,00:00.0,07TH ST,HUBBELL ST
23786000,1,6013711.911,2107354.761,303051,37.76716594,-122.3958264,00:00.0,00:00.0,07TH ST,DAGGETT ST
23785000,1,6013928.668,2107124.067,303050,37.76654456,-122.3950605,00:00.0,00:00.0,07TH ST,16TH ST \ MISSISSIPPI ST
33039000,1,6014264.125,2106777.326,306997,37.76561114,-122.393876,00:00.0,00:00.0,07TH ST,PENNSYLVANIA AVE
51419000,1,5993336.677,2114956.524,308871,37.78688378,-122.4668534,00:00.0,00:00.0,08TH AVE,END
27601000,1,5993340.936,2114841.471,306234,37.78656812,-122.4668303,00:00.0,00:00.0,08TH AVE,LAKE ST
27599000,1,5993366.022,2114166.218,306232,37.78471551,-122.4666944,00:00.0,00:00.0,08TH AVE,CALIFORNIA ST
27290000,1,5993389.821,2113486.075,305937,37.78284939,-122.4665627,00:00.0,00:00.0,08TH AVE,CLEMENT ST
27288000,1,5993414.318,2112784.536,305935,37.78092457,-122.4664269,00:00.0,00:00.0,08TH AVE,GEARY BLVD
27282000,1,5993439.653,2112080.856,305929,37.77899392,-122.4662881,00:00.0,00:00.0,08TH AVE,ANZA ST
27278000,1,5993464.285,2111403.839,305925,37.77713643,-122.4661537,00:00.0,00:00.0,08TH AVE,BALBOA ST
27277000,1,5993489.017,2110724.076,305924,37.77527142,-122.4660187,00:00.0,00:00.0,08TH AVE,CABRILLO ST
27258000,1,5993513.858,2110041.323,305905,37.77339819,-122.4658832,00:00.0,00:00.0,08TH AVE,FULTON ST
27257000,1,5993524.716,2109753.492,305904,37.77260851,-122.4658247,00:00.0,00:00.0,08TH AVE,JOHN F KENNEDY DR
27153000,1,5993603.429,2107334.059,305808,37.76596993,-122.4653766,00:00.0,00:00.0,08TH AVE,LINCOLN WAY
27150000,1,5993627.078,2106646.62,305805,37.76408376,-122.4652449,00:00.0,00:00.0,08TH AVE,IRVING ST
27144000,1,5993650.425,2105967.993,305799,37.76222178,-122.4651149,00:00.0,00:00.0,08TH AVE,JUDAH ST
27142000,1,5993674.849,2105288.853,305797,37.76035845,-122.4649811,00:00.0,00:00.0,08TH AVE,KIRKHAM ST
27105000,1,5993698.022,2104608.368,305765,37.75849135,-122.4648515,00:00.0,00:00.0,08TH AVE,LAWTON ST
27103000,1,5993721.598,2103929.854,305763,37.75662968,-122.4647207,00:00.0,00:00.0,08TH AVE,MORAGA ST
27102000,1,5993744.876,2103245.063,305762,37.75475076,-122.4645905,00:00.0,00:00.0,08TH AVE,NORIEGA ST
27092000,1,5993767.845,2102570.245,305753,37.75289921,-122.464462,00:00.0,00:00.0,08TH AVE,ORTEGA ST
27091000,1,5993776.201,2102358.758,305752,37.75231901,-122.4644178,00:00.0,00:00.0,08TH AVE,LINARES AVE
27040000,1,5993830.925,2101774.152,305715,37.75071698,-122.4641861,00:00.0,00:00.0,08TH AVE,PACHECO ST
24429000,1,6008331.756,2111672.045,303595,37.77871942,-122.4147412,00:00.0,00:00.0,08TH ST,GROVE ST \ HYDE ST \ MARKET ST
24327000,1,6008500.938,2111494.299,303522,37.77824087,-122.4141434,00:00.0,00:00.0,08TH ST,STEVENSON ST
24311000,1,6008779.919,2111203.258,303511,37.77745741,-122.4131577,00:00.0,00:00.0,08TH ST,MISSION ST
24310000,1,6008933.041,2111043.158,303510,37.77702641,-122.4126167,00:00.0,00:00.0,08TH ST,MINNA ST
24302000,1,6009062.869,2110907.415,303503,37.77666097,-122.412158,00:00.0,00:00.0,08TH ST,NATOMA ST
24299000,1,6009219.057,2110744.112,303500,37.77622134,-122.4116061,00:00.0,00:00.0,08TH ST,HOWARD ST
24298000,1,6009370.952,2110585.296,303499,37.77579379,-122.4110694,00:00.0,00:00.0,08TH ST,TEHAMA ST
24273000,1,6009500.785,2110449.548,303475,37.77542834,-122.4106107,00:00.0,00:00.0,08TH ST,CLEMENTINA ST
24272000,1,6009655.878,2110287.388,303474,37.77499178,-122.4100628,00:00.0,00:00.0,08TH ST,FOLSOM ST
24267000,1,6009809.59,2110124.14,303472,37.77455215,-122.4095195,00:00.0,00:00.0,08TH ST,RINGOLD ST
24266000,1,6009939.034,2109991.331,303471,37.77419474,-122.4090624,00:00.0,00:00.0,08TH ST,HERON ST
24201000,1,6010093.591,2109829.732,303420,37.77375969,-122.4085163,00:00.0,00:00.0,08TH ST,HARRISON ST
50080000,1,6010118.245,2109803.955,307795,37.77369029,-122.4084292,00:00.0,00:00.0,08TH ST,I-80 W OFF RAMP
50081000,1,6010304.499,2109609.214,307796,37.77316601,-122.4077712,00:00.0,00:00.0,08TH ST,I-80 W OFF RAMP
24199000,1,6010531.772,2109371.587,303418,37.77252626,-122.4069683,00:00.0,00:00.0,08TH ST,BRYANT ST
23872000,1,6010968.697,2108914.755,303125,37.77129634,-122.4054247,00:00.0,00:00.0,08TH ST,BRANNAN ST
23871000,1,6011406.616,2108456.609,303124,37.77006285,-122.4038777,00:00.0,00:00.0,08TH ST,TOWNSEND ST
33620000,1,6011540.885,2108360.729,307385,37.76980709,-122.4034065,00:00.0,00:00.0,08TH ST,DIVISION ST
23848000,1,6012254.653,2107501.749,303104,37.76748836,-122.4008772,00:00.0,00:00.0,08TH ST,15TH ST \ CAROLINA ST
23846000,1,6012382.919,2107430.649,303102,37.76730029,-122.4004286,00:00.0,00:00.0,08TH ST,HOOPER ST
23844000,1,6012595.467,2107206.046,303101,37.76669543,-122.3996776,00:00.0,00:00.0,08TH ST,IRWIN ST \ WISCONSIN ST
23843000,1,6012747.612,2107054.996,303100,37.76628916,-122.3991408,00:00.0,00:00.0,08TH ST,16TH ST
34068000,1,6021757.255,2128055.964,307560,37.82445118,-122.3694289,00:00.0,00:00.0,08TH TI ST,AVENUE H
34067000,1,6022036.687,2128187.533,307559,37.82482776,-122.3684708,00:00.0,00:00.0,08TH TI ST,AVENUE I
34066000,1,6022453.482,2128385.39,307558,37.82539387,-122.3670417,00:00.0,00:00.0,08TH TI ST,AVENUE M
34065000,1,6022921.928,2128630.827,307557,37.82609344,-122.365437,00:00.0,00:00.0,08TH TI ST,AVENUE N
51418000,1,5993028.109,2114945.42,308870,37.78683548,-122.4679202,00:00.0,00:00.0,09TH AVE,END
27608000,1,5993032.076,2114835.334,306237,37.78653344,-122.4678985,00:00.0,00:00.0,09TH AVE,LAKE ST
27606000,1,5993056.57,2114155.645,306235,37.78466861,-122.4677643,00:00.0,00:00.0,09TH AVE,CALIFORNIA ST
27291000,1,5993081.335,2113475.385,305938,37.78280224,-122.4676291,00:00.0,00:00.0,09TH AVE,CLEMENT ST
27289000,1,5993107.487,2112774.644,305936,37.7808797,-122.4674877,00:00.0,00:00.0,09TH AVE,GEARY BLVD
27283000,1,5993131.298,2112069.806,305930,37.77894578,-122.467354,00:00.0,00:00.0,09TH AVE,ANZA ST
27281000,1,5993155.683,2111392.629,305928,37.77708785,-122.4672204,00:00.0,00:00.0,09TH AVE,BALBOA ST
27280000,1,5993180.161,2110712.867,305927,37.77522282,-122.4670863,00:00.0,00:00.0,09TH AVE,CABRILLO ST
27279000,1,5993204.727,2110030.666,305926,37.77335109,-122.4669517,00:00.0,00:00.0,09TH AVE,FULTON ST
27252000,1,5993303.475,2107524.63,305899,37.76647588,-122.466428,00:00.0,00:00.0,09TH AVE,MARTIN LUTHER KING JR DR
27156000,1,5993295.057,2107324.047,305811,37.76592465,-122.4664425,00:00.0,00:00.0,09TH AVE,LINCOLN WAY
27154000,1,5993318.726,2106636.057,305809,37.76403698,-122.4663106,00:00.0,00:00.0,09TH AVE,IRVING ST
27147000,1,5993342.072,2105957.444,305802,37.76217503,-122.4661806,00:00.0,00:00.0,09TH AVE,JUDAH ST
27145000,1,5993365.437,2105278.271,305800,37.76031154,-122.4660504,00:00.0,00:00.0,09TH AVE,KIRKHAM ST
27109000,1,5993388.846,2104597.83,305769,37.75844458,-122.46592,00:00.0,00:00.0,09TH AVE,LAWTON ST
27106000,1,5993412.202,2103918.954,305766,37.75658191,-122.4657899,00:00.0,00:00.0,09TH AVE,MORAGA ST
27107000,1,5993434.818,2103236.461,305767,37.75470927,-122.4656621,00:00.0,00:00.0,09TH AVE,NORIEGA ST
27097000,1,5993457.869,2102559.217,305757,37.75285106,-122.4655332,00:00.0,00:00.0,09TH AVE,ORTEGA ST
27089000,1,5993481.119,2101879.582,305751,37.7509863,-122.4654034,00:00.0,00:00.0,09TH AVE,PACHECO ST
27041000,1,5993483.44,2101641.545,305716,37.75033284,-122.4653781,00:00.0,00:00.0,09TH AVE,ALTON AVE
27088000,1,5993575.163,2101389.202,305750,37.74964526,-122.4650426,00:00.0,00:00.0,09TH AVE,SOTELO AVE
22981000,1,5993666.851,2101090.572,302358,37.74883059,-122.4647038,00:00.0,00:00.0,09TH AVE,MENDOSA AVE
22980000,1,5993523.612,2100793.519,302357,37.7480067,-122.4651776,00:00.0,00:00.0,09TH AVE,MESA AVE
33573000,1,5993480.937,2100660.027,307342,37.7476377,-122.4653155,00:00.0,00:00.0,09TH AVE,END
33574000,1,5993372.832,2100606.561,307343,37.74748466,-122.4656854,00:00.0,00:00.0,09TH AVE,UNNAMED 031
33576000,1,5993107.498,2100543.169,307345,37.74729529,-122.4665983,00:00.0,00:00.0,09TH AVE,END
33575000,1,5993275.145,2100616.992,307344,37.74750767,-122.4660239,00:00.0,00:00.0,09TH AVE,UNNAMED 030
32887000,1,5992599.205,2100472.161,306857,37.74707098,-122.4683507,00:00.0,00:00.0,09TH AVE,12TH AVE \ RIVERA ST
30745000,1,6007874.614,2111235.048,306773,37.77749383,-122.4162917,00:00.0,00:00.0,09TH ST,LARKIN ST \ MARKET ST
24416000,1,6008149.44,2110946.753,303590,37.77671769,-122.4153206,00:00.0,00:00.0,09TH ST,JESSIE ST
24313000,1,6008321.947,2110765.791,303513,37.77623051,-122.414711,00:00.0,00:00.0,09TH ST,MISSION ST
24312000,1,6008474.147,2110606.133,303512,37.77580067,-122.4141732,00:00.0,00:00.0,09TH ST,MINNA ST
24306000,1,6008602.929,2110471.039,303506,37.77543697,-122.4137182,00:00.0,00:00.0,09TH ST,NATOMA ST
24305000,1,6008760.579,2110305.663,303505,37.77499174,-122.4131611,00:00.0,00:00.0,09TH ST,HOWARD ST
24297000,1,6008911.695,2110147.141,303498,37.77456496,-122.4126272,00:00.0,00:00.0,09TH ST,TEHAMA ST
24296000,1,6009041.046,2110011.451,303497,37.77419964,-122.4121701,00:00.0,00:00.0,09TH ST,CLEMENTINA ST
24246000,1,6009199.664,2109851.492,303455,37.77376933,-122.4116101,00:00.0,00:00.0,09TH ST,FOLSOM ST
24231000,1,6009352.099,2109689.326,303443,37.77333261,-122.4110714,00:00.0,00:00.0,09TH ST,RINGOLD ST
24212000,1,6009459.553,2109575.013,303426,37.77302476,-122.4106916,00:00.0,00:00.0,09TH ST,SHERIDAN ST
24209000,1,6009633.49,2109389.972,303424,37.77252643,-122.4100768,00:00.0,00:00.0,09TH ST,HARRISON ST
24203000,1,6009914.741,2109094.937,303421,37.77173209,-122.4090831,00:00.0,00:00.0,09TH ST,MCLEA CT
24198000,1,6010070.996,2108931.024,303417,37.77129078,-122.4085311,00:00.0,00:00.0,09TH ST,BRYANT ST \ HWY 101 N OFF RAMP
23881000,1,6010503.804,2108470.225,303132,37.77004976,-122.4070015,00:00.0,00:00.0,09TH ST,BRANNAN ST
33614000,1,6010727.202,2108251.807,307379,37.76946253,-122.4062134,00:00.0,00:00.0,09TH ST,DIVISION ST
34069000,1,6019802.198,2127431.702,307561,37.82262966,-122.3761532,00:00.0,00:00.0,09TH TI ST,AVENUE OF THE PALMS \ PERIMETER PATH
